idx,question,true_label,predicted_label,correct,score_yes,score_no,score_maybe,confidence_margin,generated_text,prompt_token_len,truncated,uncertain,parsed_from_text,is_parsable,text_label_match,margin_bucket,length_bucket
333,Can the growth rate of a gallbladder polyp predict a neoplastic polyp?,no,no,True,4.4225,7.933,3.3347,3.5105,"If the growth rate is greater than 0.6 mm / mo, the patient should undergo cholecystectomy.",280,False,False,unparsable,False,False,2–5,<= 512 (normal)
334,Preoperative locoregional staging of gastric cancer: is there a place for magnetic resonance imaging?,no,no,True,2.5827,9.6089,2.6143,6.9946,"EUS is the best preoperative imaging modality for T staging, and MRI is the best modality for N staging.",340,False,False,unparsable,False,False,> 5 (confident),<= 512 (normal)
335,Are hepatitis G virus and TT virus involved in cryptogenic chronic liver disease?,no,no,True,5.044,9.1528,3.2201,4.1088,"cryptogenic chronic liver disease (n = 4 / 23), hepatitis C virus liver disease (n = 6 / 40), hepatitis G virus-infected",374,False,False,unparsable,False,False,2–5,<= 512 (normal)
336,Are patients with Werlhof's disease at increased risk for bleeding complications when undergoing cardiac surgery?,no,no,True,3.7271,8.4138,4.9925,3.4212,Patients with WD are at increased risk for bleeding complications when undergoing cardiac surgery with extracorporeal circulation.,403,False,False,unparsable,False,False,2–5,<= 512 (normal)
337,Does Mammographic Density have an Impact on the Margin Re-excision Rate After Breast-Conserving Surgery?,no,no,True,5.0076,8.4512,5.4773,2.9739,"""There is no association between MD and re-excision rates after BCS.""",393,False,False,no,True,True,2–5,<= 512 (normal)
338,Are UK radiologists satisfied with the training and support received in suspected child abuse?,no,no,True,6.113,7.2739,4.747,1.1609,"""The radiology department should provide expert evidence"" (100%), ""The radiology department should provide expert evidence"" (100%), ""The",215,False,False,unparsable,False,False,1–2,<= 512 (normal)
339,Do oblique views add value in the diagnosis of spondylolysis in adolescents?,no,no,True,4.0507,8.6562,1.5124,4.6055,"""We recommend that oblique views be used in the evaluation of adolescents with L5 spondylolysis.""",478,False,False,unparsable,False,False,2–5,<= 512 (normal)
340,The clinical significance of bile duct sludge: is it different from bile duct stones?,no,no,True,4.7229,8.9479,5.764,3.184,the presence of BDS is not a risk factor for recurrent CBD stones.,321,False,False,unparsable,False,False,2–5,<= 512 (normal)
341,Can bedside assessment reliably exclude aspiration following acute stroke?,no,no,True,7.3208,8.94,3.62,1.6193,"""If the cough is weak, then the patient is at risk of aspiration.""",281,False,False,unparsable,False,False,1–2,<= 512 (normal)
342,Does frozen section alter surgical management of multinodular thyroid disease?,no,no,True,4.0162,8.3864,2.9293,4.3701,FS is not useful in the management of patients with multinodular goiter undergoing thyroidectomy.,225,False,False,no,True,True,2–5,<= 512 (normal)
343,Does type 1 diabetes mellitus affect Achilles tendon response to a 10 km run?,no,no,True,6.1454,8.8815,3.9885,2.7361,"the Achilles tendon structure of T1DM and control groups did not differ at day-0, day-2 or day-4 post exercise.",281,False,False,unparsable,False,False,2–5,<= 512 (normal)
344,Are higher rates of depression in women accounted for by differential symptom reporting?,no,no,True,6.9017,8.1272,5.4479,1.2255,"""There is no gender difference in the prevalence of depression in East Baltimore.""",312,False,False,no,True,True,1–2,<= 512 (normal)
345,Do Indigenous Australians age prematurely?,no,no,True,5.1428,8.0078,3.1349,2.865,Indigenous people age prematurely.,211,False,False,no,True,True,2–5,<= 512 (normal)
346,Adjuvant radiation of stage III thymoma: is it necessary?,no,no,True,5.643,8.835,4.7504,3.192,Adjuvant radiation therapy is not necessary for patients with stage III thymoma.,260,False,False,unparsable,False,False,2–5,<= 512 (normal)
347,Are patients with diabetes receiving the same message from dietitians and nurses?,no,no,True,5.2339,6.991,3.8865,1.7571,"""If you have diabetes, then you should eat a carbohydrate source with protein.""",213,False,False,unparsable,False,False,1–2,<= 512 (normal)
348,"Do lipids, blood pressure, diabetes, and smoking confer equal risk of myocardial infarction in women as in men?",no,no,True,4.253,7.818,2.2466,3.5651,"lipids, blood pressure, diabetes, and smoking are all important risk factors for coronary events in women.",330,False,False,unparsable,False,False,2–5,<= 512 (normal)
349,Diabetes mellitus among Swedish art glass workers--an effect of arsenic exposure?,no,no,True,5.272,9.4518,2.5319,4.1798,"""No.""",314,False,False,no,True,True,2–5,<= 512 (normal)
350,Preoperative staging of patients with liver metastases of colorectal carcinoma. Does PET/CT really add something to multidetector CT?,no,no,True,0.8197,7.9058,1.8683,6.0375,PET / CT changed the therapeutic strategy in 11 patients (14%).,283,False,False,unparsable,False,False,> 5 (confident),<= 512 (normal)
351,Epidural analgesia for surgical treatment of peritoneal carcinomatosis: a risky technique?,no,no,True,4.0668,9.3375,3.4802,5.2707,epidural analgesia is a risky technique for cytoreductive surgery and hyperthermic intraperitoneal chemotherapy.,280,False,False,unparsable,False,False,> 5 (confident),<= 512 (normal)
352,Do acute changes in heart rate by isoproterenol affect aortic stiffness in patients with hypertension?,no,no,True,5.9791,7.9275,5.2374,1.9484,increased HR by isoproterenol does not affect the aortic stiffness in patients with hypertension.,372,False,False,unparsable,False,False,1–2,<= 512 (normal)
353,Totally implantable venous access device placement by interventional radiologists: are prophylactic antibiotics necessary?,no,no,True,6.2327,9.3289,3.2322,3.0962,TIVAD placement without prophylactic antibiotics is a safe procedure.,273,False,False,unparsable,False,False,2–5,<= 512 (normal)
354,Does increasing blood pH stimulate protein synthesis in dialysis patients?,no,no,True,2.1813,8.4208,3.958,4.4628,the increase in blood pH does not stimulate protein synthesis in dialysis patients.,400,False,False,unparsable,False,False,2–5,<= 512 (normal)
355,Necrotizing fasciitis: an indication for hyperbaric oxygenation therapy?,no,no,True,5.1083,7.6413,2.0808,2.533,HBO therapy is not indicated for the treatment of NF.,283,False,False,no,True,True,2–5,<= 512 (normal)
356,MR arthrography of the shoulder: do we need local anesthesia?,no,no,True,6.4602,9.784,3.6205,3.3238,Group A = 0 / 1 / 2 = 0 / 1 / 2 = 1 / 2 = 1 / 2 = 1 / 2 = 1 / 2,427,False,False,unparsable,False,False,2–5,<= 512 (normal)
357,Prognosis of low-tone sudden deafness - does it inevitably progress to Meniere's disease?,no,no,True,5.2092,8.6999,5.9137,2.7862,low-tone SD is not a precursor of Meniere's disease.,275,False,False,no,True,True,2–5,<= 512 (normal)
358,Is there a relationship between complex fractionated atrial electrograms recorded during atrial fibrillation and sinus rhythm fractionation?,no,no,True,4.8255,9.0539,3.2843,4.2284,SRF is not a surrogate marker of AF.,308,False,False,no,True,True,2–5,<= 512 (normal)
359,Is bicompartmental knee arthroplasty more favourable to knee muscle strength and physical performance compared to total knee arthroplasty?,no,no,True,4.9387,8.7901,5.0917,3.6983,bicompartmental knee arthroplasty is better than TKA in the recovery of knee muscle strength and physical performance.,327,False,False,unparsable,False,False,2–5,<= 512 (normal)
360,Does pain intensity predict a poor opioid response in cancer patients?,no,no,True,7.2676,8.3615,4.8228,1.0939,"'no' for 'no', 'yes' for 'yes', 'maybe' for 'yes'.",240,False,False,yes,True,False,1–2,<= 512 (normal)
361,Does the radiographic transition zone correlate with the level of aganglionosis on the specimen in Hirschsprung's disease?,no,no,True,4.3527,7.7661,4.8369,2.9293,rectal: Kappa = 0 / 1 / 2 / 3 / 4.,261,False,False,unparsable,False,False,2–5,<= 512 (normal)
362,Serovar specific immunity to Neisseria gonorrhoeae: does it exist?,no,no,True,3.9908,8.3401,4.0741,4.266,serovar specific immunity to gonorrhoea is not a protective mechanism.,134,False,False,unparsable,False,False,2–5,<= 512 (normal)
363,Is calibration the cause of variation in liquid chromatography tandem mass spectrometry testosterone measurement?,no,no,True,5.1583,8.0073,3.3161,2.8491,"""There is no consensus on the source of variation in testosterone measurement by LC-MS / MS.""",256,False,False,no,True,True,2–5,<= 512 (normal)
364,Internal derangement of the temporomandibular joint: is there still a place for ultrasound?,no,no,True,6.3468,8.1982,3.4705,1.8513,"""Ultrasound is not a good diagnostic tool for internal derangement of the temporomandibular joint.""",178,False,False,no,True,True,1–2,<= 512 (normal)
365,Does delivery mode affect women's postpartum quality of life in rural China?,no,no,True,4.8376,7.1578,1.8277,2.3202,"'I am not worried about the baby' (OR = 0 · 601, 95% CI 0 · 447, 0 · 8",309,False,False,no,True,True,2–5,<= 512 (normal)
366,Endovenous laser ablation in the treatment of small saphenous varicose veins: does site of access influence early outcomes?,no,no,True,4.7324,8.8405,1.6222,4.108,"""No"" for all patients.",309,False,False,no,True,True,2–5,<= 512 (normal)
367,Is there a role for fondaparinux in perioperative bridging?,no,no,True,5.6758,7.6678,4.8026,1.9921,Fondaparinux may be a useful bridging agent in the perioperative setting.,351,False,False,unparsable,False,False,1–2,<= 512 (normal)
368,Is it better to be big?,no,no,True,4.5898,6.4476,4.5965,1.8512,"""Big"" hospitals are more likely to merge than ""small"" hospitals.",229,False,False,unparsable,False,False,1–2,<= 512 (normal)
369,Chemotherapy and survival in advanced non-small cell lung carcinoma: is pneumologists' skepticism justified?,no,no,True,6.2155,9.4404,3.6701,3.2249,the former is better than the latter.,420,False,False,unparsable,False,False,2–5,<= 512 (normal)
370,The association of puberty and young adolescent alcohol use: do parents have a moderating role?,no,no,True,5.3088,8.0946,3.432,2.7857,"""There is no association of puberty and alcohol use in adolescents.""",218,False,False,no,True,True,2–5,<= 512 (normal)
371,Does increased use of private health care reduce the demand for NHS care?,no,no,True,5.4298,7.9629,6.8484,1.1145,the NHS referral rate is higher in wards with private referral rates in the top fifth compared with the bottom fifth.,299,False,False,unparsable,False,False,1–2,<= 512 (normal)
372,Is decompressive surgery effective for spinal cord sarcoidosis accompanied with compressive cervical myelopathy?,no,no,True,6.0884,7.9825,4.9747,1.8941,"""The surgery group had a better prognosis than the nonsurgery group.""",370,False,False,unparsable,False,False,1–2,<= 512 (normal)
373,Does the aggressive use of polyvalent antivenin for rattlesnake bites result in serious acute side effects?,no,no,True,3.9381,9.2034,0.8991,5.2653,The incidence of acute side effects from the use of antivenin for rattlesnake bites is low.,454,False,False,unparsable,False,False,> 5 (confident),<= 512 (normal)
374,Does successful completion of the Perinatal Education Programme result in improved obstetric practice?,no,no,True,5.8189,8.3179,2.6929,2.4989,'It is not possible to say that the PEP has improved obstetric practice'.,482,False,False,no,True,True,2–5,<= 512 (normal)
375,Can surgeon familiarization with current evidence lead to a change in practice?,no,no,True,6.8334,8.8021,5.45,1.9687,'There is no evidence to support the routine use of prophylactic NG decompression in elective colonic resections.',270,False,False,no,True,True,1–2,<= 512 (normal)
376,Kell alloimmunization in pregnancy: associated with fetal thrombocytopenia?,no,no,True,4.998,8.9544,4.6629,3.9564,fetal thrombocytopenia is not associated with a decreased fetal platelet count in pregnancies complicated by severe Kell alloimmunization.,249,False,False,unparsable,False,False,2–5,<= 512 (normal)
377,Globulomaxillary cysts--do they really exist?,no,no,True,0.465,6.8177,2.6365,4.1812,"""Globulomaxillary cyst"" is a new entity, which is not yet included in the international classification of odontogenic cysts.",220,False,False,unparsable,False,False,2–5,<= 512 (normal)
378,Colorectal cancer with synchronous liver metastases: does global management at the same centre improve results?,no,no,True,1.3176,7.6186,3.2802,4.3384,GM should be performed in centres with a high rate of SLM resection and a low rate of delayed liver resection.,333,False,False,unparsable,False,False,2–5,<= 512 (normal)
379,Are octogenarians at high risk for carotid endarterectomy?,no,no,True,4.8962,8.8945,5.0348,3.8597,Carotid endarterectomy is safe and effective in octogenarians.,288,False,False,unparsable,False,False,2–5,<= 512 (normal)
380,Is there a need for pelvic CT scan in cases of renal cell carcinoma?,no,no,True,3.6691,8.6921,5.2788,3.4133,"Category 1: Benign and unlikely to be significant, Category 2: Benign and likely to be significant, Category 3: Malignant and likely to be significant.",289,False,False,unparsable,False,False,2–5,<= 512 (normal)
381,Should circumcision be performed in childhood?,no,no,True,7.1899,8.4361,4.2698,1.2462,"""No.""",298,False,False,no,True,True,1–2,<= 512 (normal)
382,Does the Simultaneous Use of a Neuroendoscope Influence the Incidence of Ventriculoperitoneal Shunt Infection?,no,no,True,8.7209,9.2114,4.5328,0.4904,the infection rate was higher in the group in which an endoscope was used (P = 0.052).,325,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
383,Is the probability of prenatal diagnosis or termination of pregnancy different for fetuses with congenital anomalies conceived following assisted reproductive techniques?,no,no,True,5.4116,9.6005,4.0998,4.1889,"""No.""",290,False,False,no,True,True,2–5,<= 512 (normal)
384,Is There an Additional Value of Using Somatostatin Receptor Subtype 2a Immunohistochemistry Compared to Somatostatin Receptor Scintigraphy Uptake in Predicting Gastroenteropancreatic Neuroendocrine Tumor Response?,no,no,True,6.6699,8.9338,5.0283,2.2638,sst2a IHC-negative / positive.,361,False,False,unparsable,False,False,2–5,<= 512 (normal)
385,Does growth hormone replacement therapy reduce mortality in adults with growth hormone deficiency?,no,no,True,2.3828,7.6389,3.7321,3.9069,"the SMR for all-cause mortality was increased in the treatment group (SMR = 2.41, 95% confidence interval, 1.56-3.57).",286,False,False,unparsable,False,False,2–5,<= 512 (normal)
386,Can decisional algorithms replace global introspection in the individual causality assessment of spontaneously reported ADRs?,no,no,True,3.3835,8.2646,3.9169,4.3477,'Probable' for the GI method and 'Possible' for the algorithms.,203,False,False,unparsable,False,False,2–5,<= 512 (normal)
387,Sternal skin conductance: a reasonable surrogate for hot flash measurement?,no,no,True,5.6806,7.5367,1.6311,1.856,"""Hot flash is not present / absent."" The second prototype was able to collect usable data from all women, and the mean difference between self",225,False,False,no,True,True,1–2,<= 512 (normal)
388,Is the Androgen Deficiency of Aging Men (ADAM) questionnaire useful for the screening of partial androgenic deficiency of aging men?,no,no,True,7.6887,7.8363,3.3138,0.1476,"""I am not sexually active"" (sensitivity = 85.2%, specificity = 68.8%).",452,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
389,Does a history of unintended pregnancy lessen the likelihood of desire for sterilization reversal?,no,no,True,6.4887,8.1765,5.2102,1.6879,"""There is no reason to believe that the sterilization will be reversed.""",259,False,False,no,True,True,1–2,<= 512 (normal)
390,Can we measure mesopic pupil size with the cobalt blue light slit-lamp biomicroscopy method?,no,no,True,4.4333,7.8277,4.271,3.3943,"""Can we measure pupil size with the cobalt blue light slit-lamp biomicroscopy method?""",348,False,False,unparsable,False,False,2–5,<= 512 (normal)
391,Does stress increase imitation of drinking behavior?,no,no,True,3.5163,6.5442,3.4231,3.0279,The results suggest that the tendency to imitate alcohol consumption is related to the drinking behavior of social company.,283,False,False,unparsable,False,False,2–5,<= 512 (normal)
392,Do clinical variables predict pathologic radiographs in the first episode of wheezing?,no,no,True,5.9276,8.0275,3.4509,2.0999,"""The probability of pathologic radiographs is greater than the probability of nonpathologic radiographs.""",226,False,False,unparsable,False,False,2–5,<= 512 (normal)
393,"Is distance to provider a barrier to care for medicaid patients with breast, colorectal, or lung cancer?",no,no,True,4.2868,7.7622,3.9415,3.4754,"""If you have a driving distance to a provider, you will have a delay in getting to the nearest provider.""",255,False,False,unparsable,False,False,2–5,<= 512 (normal)
394,Laminoplasty outcomes: is there a difference between patients with degenerative stenosis and those with ossification of the posterior longitudinal ligament?,no,no,True,1.9702,8.3529,3.349,5.0038,OPLL patients have a similar clinical outcome to those with degenerative stenosis following laminoplasty.,449,False,False,unparsable,False,False,> 5 (confident),<= 512 (normal)
395,Do overweight children necessarily make overweight adults?,no,no,True,3.724,6.33,3.5495,2.606,"""The body mass index of Japanese girls and women in birth cohorts born from 1930 to 1999 was not overweight as children, but became overweight as young",253,False,False,unparsable,False,False,2–5,<= 512 (normal)
396,Does patient position during liver surgery influence the risk of venous air embolism?,no,no,True,2.5999,8.2811,3.3345,4.9466,the risk of venous air embolism is not reduced by the Trendelenberg position.,177,False,False,no,True,True,2–5,<= 512 (normal)
397,Is routine chest radiography after transbronchial biopsy necessary?,no,no,True,3.6445,10.0919,2.9555,6.4474,"no pneumothorax in five patients, small pneumothorax in three patients, and large pneumothorax in one patient.",253,False,False,no,True,True,> 5 (confident),<= 512 (normal)
398,Can folic acid protect against congenital heart defects in Down syndrome?,no,no,True,7.4404,9.1996,6.348,1.7592,FA does not protect against congenital heart defects in DS.,333,False,False,no,True,True,1–2,<= 512 (normal)
399,Location and number of sutures placed for hiatal hernia repair during laparoscopic adjustable gastric banding: does it matter?,no,no,True,3.6843,8.2992,4.4687,3.8305,"""There is no difference in reoperation rates for band-related problems among patients undergoing LAGB with HHR with different suture placement.""",413,False,False,no,True,True,2–5,<= 512 (normal)
400,Does the distribution of health care benefits in Kenya meet the principles of universal coverage?,no,no,True,4.0196,7.5406,3.0358,3.521,"the private-for-profit sector is pro-rich, while the public sector is pro-poor.",327,False,False,unparsable,False,False,2–5,<= 512 (normal)
401,Are women with major depression in pregnancy identifiable in population health data?,no,no,True,3.5767,7.5301,4.6111,2.9189,the prevalence of major depression in pregnancy is around 16%.,471,False,False,unparsable,False,False,2–5,<= 512 (normal)
402,Can bone thickness and inter-radicular space affect miniscrew placement in posterior mandibular sites?,no,no,True,2.7499,7.3756,5.4072,1.9684,the miniscrew insertion angle should be 45 ° to 60 °.,383,False,False,unparsable,False,False,1–2,<= 512 (normal)
403,SPECT study with I-123-Ioflupane (DaTSCAN) in patients with essential tremor. Is there any correlation with Parkinson's disease?,no,no,True,4.2953,8.6702,3.6769,4.3748,the results of this study suggest that the use of DaTSCAN SPECT in patients with ET may be of limited value in the differential diagnosis between ET and,581,False,False,unparsable,False,False,2–5,> 512 (long)
404,Are many colorectal cancers due to missed adenomas?,no,no,True,2.9486,8.1778,6.4741,1.7038,the answer is: missed adenoma.,228,False,False,unparsable,False,False,1–2,<= 512 (normal)
405,Clinician assessment for acute chest syndrome in febrile patients with sickle cell disease: is it accurate enough?,no,no,True,4.6354,7.6242,3.3946,2.9889,"""There is no evidence that CXR is of significant value in the diagnosis of ACS in febrile patients with SCD.""",349,False,False,no,True,True,2–5,<= 512 (normal)
406,Can nonproliferative breast disease and proliferative breast disease without atypia be distinguished by fine-needle aspiration cytology?,no,no,True,4.9412,7.3329,1.7579,2.3918,PBD is a diagnosis of NPBD.,218,False,False,no,True,True,2–5,<= 512 (normal)
407,Is vancomycin MIC creep a worldwide phenomenon?,no,no,True,2.7556,8.8583,5.212,3.6463,vancomycin MIC creep.,305,False,False,unparsable,False,False,2–5,<= 512 (normal)
408,Is vitamin D deficiency a feature of pediatric celiac disease?,no,no,True,4.549,8.5397,6.191,2.3488,Vitamin D deficiency is not a feature of CD in prepubertal children.,374,False,False,unparsable,False,False,2–5,<= 512 (normal)
409,Is renal warm ischemia over 30 minutes during laparoscopic partial nephrectomy possible?,no,no,True,6.3555,9.83,4.4364,3.4746,"""No renal damage"" (n = 12), ""Renal damage"" (n = 4), and ""Renal function impairment"" (n =",316,False,False,no,True,True,2–5,<= 512 (normal)
410,PSA repeatedly fluctuating levels are reassuring enough to avoid biopsy?,no,no,True,3.6758,7.4887,4.1583,3.3304,PSA Fluctuation is not a reliable marker of PC risk.,296,False,False,unparsable,False,False,2–5,<= 512 (normal)
411,Does immediate breast reconstruction compromise the delivery of adjuvant chemotherapy?,no,no,True,6.604,8.8786,4.8745,2.2746,IBR does not compromise the delivery of adjuvant chemotherapy.,204,False,False,no,True,True,2–5,<= 512 (normal)
412,Prognosis of well differentiated small hepatocellular carcinoma--is well differentiated hepatocellular carcinoma clinically early cancer?,no,no,True,6.5308,7.5162,3.8219,0.9854,The prognosis of w-d HCC is not as good as that of l-d HCC.,307,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
413,Does a preoperative medically supervised weight loss program improve bariatric surgery outcomes?,no,no,True,7.8203,8.5887,5.9689,0.7684,"""We are not doing better.""",378,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
414,Bony defects in chronic anterior posttraumatic dislocation of the shoulder: Is there a correlation between humeral and glenoidal lesions?,no,no,True,7.1397,9.0652,4.0188,1.9255,"""No"" for the D / R ratio and ""yes / no"" for the D1 / D2 ratio.",380,False,False,no,True,True,1–2,<= 512 (normal)
415,Does the bracket-ligature combination affect the amount of orthodontic space closure over three months?,no,no,True,5.0805,8.4447,3.285,3.3642,"""There is no difference in the amount of space closure over three months between the three bracket-ligature combinations.""",328,False,False,no,True,True,2–5,<= 512 (normal)
416,Can increases in the cigarette tax rate be linked to cigarette retail prices?,no,no,True,2.0646,6.384,2.9839,3.4001,the government tax increase on cigarettes in China is not linked to increases in retail prices of cigarettes.,199,False,False,unparsable,False,False,2–5,<= 512 (normal)
417,Attaining negative margins in breast-conservation operations: is there a consensus among breast surgeons?,no,no,True,7.2298,7.4032,5.4851,0.1735,"""If you have a positive margin, then you should not reexcise the margin.""",294,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
418,Does the sequence of clamp application during open abdominal aortic aneurysm surgery influence distal embolisation?,no,no,True,4.5504,8.1819,5.7354,2.4465,"""There is no evidence that the sequence of clamping the proximal and distal vessels influences the number of emboli passing distally.""",195,False,False,no,True,True,2–5,<= 512 (normal)
419,Discharging patients earlier from Winnipeg hospitals: does it adversely affect quality of care?,no,no,True,1.1598,7.5345,3.9243,3.6101,"The results of this study suggest that the length of stay for selected diagnostic categories in Winnipeg hospitals has decreased over time, and that this has",416,False,False,unparsable,False,False,2–5,<= 512 (normal)
420,Surgical management of the atherosclerotic ascending aorta: is endoaortic balloon occlusion safe?,no,no,True,2.5453,7.9616,2.3253,5.4163,the endoaortic balloon occlusion is safe and effective in the surgical management of the atherosclerotic ascending aorta.,334,False,False,unparsable,False,False,> 5 (confident),<= 512 (normal)
421,Is there a relationship between serum paraoxonase level and epicardial fat tissue thickness?,no,no,True,5.441,8.5886,5.6633,2.9253,there is a relationship between serum PON 1 level and epicardial fat tissue thickness.,296,False,False,unparsable,False,False,2–5,<= 512 (normal)
422,Do antibiotics decrease post-tonsillectomy morbidity?,no,no,True,5.5414,8.7162,3.725,3.1749,antibiotics are not indicated for tonsillectomy with or without adenoidectomy.,219,False,False,no,True,True,2–5,<= 512 (normal)
423,Should prostate specific antigen be adjusted for body mass index?,no,no,True,3.9715,8.0644,5.5615,2.5029,prostate specific antigen should not be adjusted for body mass index in men without prostate cancer.,282,False,False,unparsable,False,False,2–5,<= 512 (normal)
424,Is it necessary to insert a nasobiliary drainage tube routinely after endoscopic clearance of the common bile duct in patients with choledocholithiasis-induced cholangitis?,no,no,True,7.5747,9.1127,4.8209,1.538,"""There is no need to insert an ENBD tube routinely after endoscopic clearance of CBD stones in patients with choledocholithiasis-induced acute cholangitis after clearance",372,False,False,no,True,True,1–2,<= 512 (normal)
425,Have antiepileptic drug prescription claims changed following the FDA suicidality warning?,no,no,True,4.7371,9.2139,2.9245,4.4768,"""There is no change in trend of AED prescription claims following the FDA warning.""",340,False,False,no,True,True,2–5,<= 512 (normal)
426,Are high flow nasal cannulae noisier than bubble CPAP for preterm infants?,no,no,True,5.9594,8.863,5.383,2.9036,"""There is no difference in noise levels between HFNC and BCPAP.""",354,False,False,no,True,True,2–5,<= 512 (normal)
427,Are the arginine vasopressin V1a receptor microsatellites related to hypersexuality in children with a prepubertal and early adolescent bipolar disorder phenotype?,no,no,True,4.3431,8.3553,3.9822,4.0122,there is no evidence for preferential transmission of AVPR1A microsatellite alleles to hypersexual or uninhibited people-seeking probands.,497,False,False,no,True,True,2–5,<= 512 (normal)
428,Are variations in the use of carotid endarterectomy explained by population Need?,no,no,True,3.5564,7.7427,4.18,3.5627,the most affluent wards have the highest rates of CEA.,235,False,False,unparsable,False,False,2–5,<= 512 (normal)
429,Do supervised colorectal trainees differ from consultants in terms of quality of TME surgery?,no,no,True,4.9639,9.0032,4.3899,4.0394,there is no difference in the quality of excision of the mesorectum between trainees and consultants.,315,False,False,no,True,True,2–5,<= 512 (normal)
430,Major depression and alcohol use disorder in adolescence: Does comorbidity lead to poorer outcomes of depression?,no,no,True,4.3779,7.4848,4.8205,2.6643,Comorbidity between MD and AUD in adolescence is associated with poorer outcomes of MD in adulthood.,294,False,False,unparsable,False,False,2–5,<= 512 (normal)
431,Perioperative care in an animal model for training in abdominal surgery: is it necessary a preoperative fasting?,no,no,True,4.0756,8.147,5.6514,2.4956,"""It is necessary to perform a preoperative fasting in order to avoid the risk of hypoglycemia and hyperglycemia, and to avoid the risk of hypoglycemia and hyperglycemia,",279,False,False,unparsable,False,False,2–5,<= 512 (normal)
432,Metastatic carcinoma to the cervical nodes from an unknown head and neck primary site: Is there a need for neck dissection?,no,no,True,2.8325,9.0296,3.2677,5.7619,"""No.""",367,False,False,no,True,True,> 5 (confident),<= 512 (normal)
433,Does Viral Co-Infection Influence the Severity of Acute Respiratory Infection in Children?,no,no,True,4.942,8.5213,3.5623,3.5792,viral co-infection is not a significant predictor of severity in children with ARI.,366,False,False,unparsable,False,False,2–5,<= 512 (normal)
434,Cardiopulmonary bypass temperature does not affect postoperative euthyroid sick syndrome?,no,no,True,1.6681,8.8605,0.9437,7.1924,Cardiopulmonary bypass temperature does not affect postoperative euthyroid sick syndrome.,321,False,False,unparsable,False,False,> 5 (confident),<= 512 (normal)
435,Xanthogranulomatous cholecystitis: a premalignant condition?,no,no,True,2.7058,6.6065,4.0772,2.5293,XGC is a premalignant condition.,420,False,False,unparsable,False,False,2–5,<= 512 (normal)
436,Does septoplasty change the dimensions of compensatory hypertrophy of the middle turbinate?,no,no,True,4.2561,8.1459,5.386,2.76,"""Septoplasty does not change the dimensions of compensatory hypertrophy of the middle turbinate.""",189,False,False,no,True,True,2–5,<= 512 (normal)
437,Prescriptions as a proxy for asthma in children: a good choice?,no,no,True,4.7982,7.3942,3.7661,2.5959,"""Prescription data can be used as a proxy for asthma in children.""",298,False,False,unparsable,False,False,2–5,<= 512 (normal)
438,Does combining antiretroviral agents in a single dosage form enhance quality of life of HIV/AIDS patients?,no,no,True,4.1921,7.8948,5.2202,2.6746,"""The FXD strategy is cost-effective"" ($45,540.50 / QALY).",409,False,False,unparsable,False,False,2–5,<= 512 (normal)
439,Does desflurane alter left ventricular function when used to control surgical stimulation during aortic surgery?,no,no,True,3.8103,9.4318,1.2483,5.6215,no change in LV function.,387,False,False,no,True,True,> 5 (confident),<= 512 (normal)
440,Is fluoroscopy essential for retrieval of lower ureteric stones?,no,no,True,3.0394,8.9835,3.95,5.0335,100% stone clearance without the use of fluoroscopy.,347,False,False,unparsable,False,False,> 5 (confident),<= 512 (normal)
441,Does the treatment of amblyopia normalise subfoveal choroidal thickness in amblyopic children?,no,no,True,4.2378,8.4612,4.1156,4.2234,the treatment of amblyopia normalises subfoveal choroidal thickness in anisometropic hyperopic amblyopic children.,293,False,False,unparsable,False,False,2–5,<= 512 (normal)
442,Should tumor depth be included in prognostication of soft tissue sarcoma?,no,no,True,6.3539,7.4224,3.7807,1.0685,deep-seated tumors should be included in the prognostication of soft tissue sarcoma.,304,False,False,unparsable,False,False,1–2,<= 512 (normal)
443,Does performance in selection processes predict performance as a dental student?,no,no,True,2.3058,6.7024,2.1386,4.3966,the selection process itself is not a strong predictor of performance as a dental student.,225,False,False,unparsable,False,False,2–5,<= 512 (normal)
444,"Antiretroviral therapy related adverse effects: Can sub-Saharan Africa cope with the new ""test and treat"" policy of the World Health Organization?",no,no,True,1.8743,6.8129,3.5017,3.3112,"SSA is in a state of transition from a ""test and treat"" to a ""test and treat"" policy.",374,False,False,unparsable,False,False,2–5,<= 512 (normal)
445,"Expression of c-kit protooncogen in hepatitis B virus-induced chronic hepatitis, cirrhosis and hepatocellular carcinoma: has it a diagnostic role?",maybe,no,False,6.5656,8.35,4.6683,1.7845,c-kit overexpression is a useful diagnostic marker for HCC in HBV-infected patients.,293,False,False,unparsable,False,False,1–2,<= 512 (normal)
446,Can calprotectin predict relapse risk in inflammatory bowel disease?,maybe,no,False,3.4406,7.752,4.0506,3.7013,"a positive calprotectin test is a strong predictor of relapse in UC patients (P = 0.000), while in CD patients, a positive calprotectin test",311,False,False,unparsable,False,False,2–5,<= 512 (normal)
