idx,question,true_label,predicted_label,correct,score_yes,score_no,score_maybe,confidence_margin,generated_text,prompt_token_len,truncated,uncertain,parsed_from_text,is_parsable,text_label_match,margin_bucket,length_bucket
315,Is arch form influenced by sagittal molar relationship or Bolton tooth-size discrepancy?,no,yes,False,15.2875,14.8783,13.7211,0.4092,yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,178,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
316,Are the long-term results of the transanal pull-through equal to those of the transabdominal pull-through?,no,yes,False,16.0335,15.8635,14.5185,0.1701,yes / no / maybe yes / no / yes / no.,332,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
317,Should temperature be monitorized during kidney allograft preservation?,no,yes,False,14.4222,13.9614,13.9636,0.4586,yes / no / maybe yes / no.,291,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
318,Should all human immunodeficiency virus-infected patients with end-stage renal disease be excluded from transplantation?,no,yes,False,16.1905,15.8536,15.455,0.3369,yes / no / maybe yes / maybe no / maybe no / maybe yes / maybe no / maybe yes / maybe,250,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
319,Does minimal access major surgery in the newborn hurt less?,no,yes,False,15.2022,14.9798,14.7626,0.2224,yes / no / maybe yes / no / maybe yes / no / yes / no / yes / no / yes / no / yes /,330,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
320,Does increased patient awareness improve accrual into cancer-related clinical trials?,no,yes,False,16.1605,15.9872,15.0364,0.1733,yes / no / no / maybe / no / yes / no / yes / no / yes / yes / no / yes / yes / no,227,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
321,Continuity of care experience of residents in an academic vascular department: are trainees learning complete surgical care?,no,yes,False,16.8209,16.5312,14.6899,0.2897,yes / no / maybe yes / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes /,404,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
322,Health habits and vaccination status of Lebanese residents: are future doctors applying the rules of prevention?,no,yes,False,15.7933,15.4516,13.775,0.3417,yes / no / maybe / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes,404,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
323,Landolt C and snellen e acuity: differences in strabismus amblyopia?,no,yes,False,15.4841,14.9008,13.9507,0.5833,yes / no / maybe yes / no.,327,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
324,The insertion allele of the ACE gene I/D polymorphism. A candidate gene for insulin resistance?,no,yes,False,15.8756,15.2249,13.4683,0.6507,yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes yes yes yes yes yes yes yes,295,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
325,Is fetal gender associated with emergency department visits for asthma during pregnancy?,no,no,True,16.0337,16.544,14.3615,0.5103,no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,291,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
326,Blunt trauma in intoxicated patients: is computed tomography of the abdomen always necessary?,no,yes,False,16.111,15.0869,14.1343,1.0242,yes / no / maybe yes / no / yes / no.,173,False,False,yes,True,True,1–2,<= 512 (normal)
327,Risk factors for avascular necrosis of bone in patients with systemic lupus erythematosus: is there a role for antiphospholipid antibodies?,no,no,True,15.4907,15.6892,13.991,0.1986,no yes / no yes / no yes / no yes / no yes / no yes / no yes / no yes / no yes yes yes yes yes,206,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
328,Volume change of uterine myomas during pregnancy: do myomas really grow?,no,yes,False,15.9947,15.5557,14.5834,0.4391,yes / no / maybe yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes /,339,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
329,Do foreign bodies migrate through the body towards the heart?,no,yes,False,15.1037,14.1938,13.8486,0.9098,yes / no / maybe yes / no / maybe no / yes / no / yes / yes / yes / yes / yes / yes /,217,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
330,Does concomitant anterior/apical repair during midurethral sling improve the overactive bladder component of mixed incontinence?,no,no,True,16.0113,16.7156,14.4996,0.7043,no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,361,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
331,Is hypoalbuminemia an independent prognostic factor in patients with gastric cancer?,no,no,True,16.2708,16.8945,14.5941,0.6238,no yes / no yes / yes yes yes.).,255,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
332,Is adjustment for reporting heterogeneity necessary in sleep disorders?,no,yes,False,16.9458,15.169,14.6334,1.7768,yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes / yes yes yes yes yes yes,306,False,False,yes,True,True,1–2,<= 512 (normal)
333,Can the growth rate of a gallbladder polyp predict a neoplastic polyp?,no,no,True,15.9079,16.2604,14.8593,0.3526,no / yes / yes / yes / yes.,272,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
334,Preoperative locoregional staging of gastric cancer: is there a place for magnetic resonance imaging?,no,no,True,16.3218,16.7372,14.6671,0.4154,no yes / no yes / yes yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes,332,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
335,Are hepatitis G virus and TT virus involved in cryptogenic chronic liver disease?,no,no,True,15.4107,15.5991,13.3767,0.1884,no yes / no yes / no yes / no yes / no yes / no yes / no yes yes yes yes yes yes yes yes yes yes yes,366,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
336,Are patients with Werlhof's disease at increased risk for bleeding complications when undergoing cardiac surgery?,no,yes,False,15.4681,15.2111,14.2794,0.257,yes / no / maybe yes / no / yes / no / yes / yes / no / yes / yes / yes / yes / yes /,395,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
337,Does Mammographic Density have an Impact on the Margin Re-excision Rate After Breast-Conserving Surgery?,no,no,True,15.5118,15.5461,13.7684,0.0342,no yes / no yes / yes yes / no.,385,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
338,Are UK radiologists satisfied with the training and support received in suspected child abuse?,no,no,True,15.9752,16.069,15.2665,0.0938,no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,207,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
339,Do oblique views add value in the diagnosis of spondylolysis in adolescents?,no,yes,False,16.5119,15.8094,15.5228,0.7025,yes / no / maybe / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes,470,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
340,The clinical significance of bile duct sludge: is it different from bile duct stones?,no,no,True,15.3337,15.9787,14.2727,0.6449,no / yes / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,313,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
341,Can bedside assessment reliably exclude aspiration following acute stroke?,no,no,True,16.8422,17.1229,15.8403,0.2807,no yes / yes yes yes.,273,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
342,Does frozen section alter surgical management of multinodular thyroid disease?,no,no,True,15.3538,15.4035,13.7335,0.0497,no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,217,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
343,Does type 1 diabetes mellitus affect Achilles tendon response to a 10 km run?,no,yes,False,15.1571,15.1449,13.4989,0.0121,yes / no / maybe yes / no.,273,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
344,Are higher rates of depression in women accounted for by differential symptom reporting?,no,yes,False,18.4621,18.2313,16.0284,0.2307,yes / no / maybe / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes yes yes,304,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
345,Do Indigenous Australians age prematurely?,no,yes,False,15.8776,15.4939,14.739,0.3837,yes / no / maybe yes / no.,203,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
346,Adjuvant radiation of stage III thymoma: is it necessary?,no,yes,False,15.5196,15.5015,14.6357,0.0181,yes / no / maybe / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes,252,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
347,Are patients with diabetes receiving the same message from dietitians and nurses?,no,yes,False,16.8712,16.1525,15.1824,0.7188,yes / no / maybe yes / no / maybe no / yes / yes / yes / yes / yes / yes / yes / yes /,205,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
348,"Do lipids, blood pressure, diabetes, and smoking confer equal risk of myocardial infarction in women as in men?",no,no,True,16.4766,16.4972,14.2065,0.0206,no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes yes yes yes,322,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
349,Diabetes mellitus among Swedish art glass workers--an effect of arsenic exposure?,no,yes,False,17.2245,16.6135,15.4418,0.611,yes / no / maybe yes / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes /,306,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
350,Preoperative staging of patients with liver metastases of colorectal carcinoma. Does PET/CT really add something to multidetector CT?,no,yes,False,14.912,14.3058,14.1478,0.6062,yes / no / no / yes / no / yes / no / yes / no / yes / no / yes / no / yes / no /,275,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
351,Epidural analgesia for surgical treatment of peritoneal carcinomatosis: a risky technique?,no,no,True,14.7978,15.1458,13.2964,0.348,no yes / no yes / no.,272,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
352,Do acute changes in heart rate by isoproterenol affect aortic stiffness in patients with hypertension?,no,yes,False,14.9445,14.8027,13.3245,0.1419,yes / no / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,364,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
353,Totally implantable venous access device placement by interventional radiologists: are prophylactic antibiotics necessary?,no,yes,False,15.9474,15.7693,14.4988,0.1781,yes / no / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,265,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
354,Does increasing blood pH stimulate protein synthesis in dialysis patients?,no,no,True,14.7138,14.8759,13.4022,0.1621,no yes / no yes / no yes / no / yes / no / yes / no / yes / yes / no / yes / yes / no,392,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
355,Necrotizing fasciitis: an indication for hyperbaric oxygenation therapy?,no,yes,False,15.873,15.3494,13.7405,0.5236,yes / no / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,275,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
356,MR arthrography of the shoulder: do we need local anesthesia?,no,no,True,16.184,16.4669,14.5951,0.283,no / yes / yes / no.,419,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
357,Prognosis of low-tone sudden deafness - does it inevitably progress to Meniere's disease?,no,no,True,15.2371,15.4814,13.9359,0.2443,no / yes / no / yes / yes / yes.,267,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
358,Is there a relationship between complex fractionated atrial electrograms recorded during atrial fibrillation and sinus rhythm fractionation?,no,no,True,15.4656,16.1703,14.835,0.7047,no yes / no yes / no yes / no yes / no yes / no yes / no yes / no yes / no yes / no yes yes,300,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
359,Is bicompartmental knee arthroplasty more favourable to knee muscle strength and physical performance compared to total knee arthroplasty?,no,no,True,14.8075,14.8579,13.8679,0.0504,no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,319,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
360,Does pain intensity predict a poor opioid response in cancer patients?,no,no,True,15.7377,15.8432,13.6943,0.1055,no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,232,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
361,Does the radiographic transition zone correlate with the level of aganglionosis on the specimen in Hirschsprung's disease?,no,yes,False,15.652,15.0277,14.5248,0.6243,yes / no / maybe yes / no / maybe yes / no / maybe yes / no / maybe yes / no / yes /,253,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
362,Serovar specific immunity to Neisseria gonorrhoeae: does it exist?,no,no,True,15.4048,16.0001,15.4299,0.5702,no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,126,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
363,Is calibration the cause of variation in liquid chromatography tandem mass spectrometry testosterone measurement?,no,yes,False,15.8883,15.4131,14.5844,0.4752,yes / no / maybe / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes,248,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
364,Internal derangement of the temporomandibular joint: is there still a place for ultrasound?,no,yes,False,15.1155,15.0268,14.5124,0.0888,yes / no / maybe yes / no / maybe yes / no / yes / no / yes / yes / yes / yes / yes /,170,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
365,Does delivery mode affect women's postpartum quality of life in rural China?,no,no,True,15.9654,16.4464,15.0086,0.481,no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,301,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
366,Endovenous laser ablation in the treatment of small saphenous varicose veins: does site of access influence early outcomes?,no,no,True,15.9239,15.9426,14.2639,0.0188,no yes / no yes / yes yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes,301,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
367,Is there a role for fondaparinux in perioperative bridging?,no,yes,False,16.0618,14.6562,14.4566,1.4056,yes / no / maybe yes / no.,343,False,False,yes,True,True,1–2,<= 512 (normal)
368,Is it better to be big?,no,yes,False,15.8373,15.4897,15.4882,0.3477,yes / no / maybe yes / no / maybe no / yes / no / yes / yes / yes / yes / yes / yes /,221,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
369,Chemotherapy and survival in advanced non-small cell lung carcinoma: is pneumologists' skepticism justified?,no,no,True,16.5686,16.6454,15.2817,0.0768,no yes / no yes / yes yes yes.,412,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
370,The association of puberty and young adolescent alcohol use: do parents have a moderating role?,no,no,True,17.1657,17.1834,15.1537,0.0177,no yes / yes yes.,210,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
371,Does increased use of private health care reduce the demand for NHS care?,no,yes,False,17.5672,17.3197,15.8302,0.2476,yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes yes yes yes yes yes yes yes,291,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
372,Is decompressive surgery effective for spinal cord sarcoidosis accompanied with compressive cervical myelopathy?,no,yes,False,15.6622,15.3046,13.4352,0.3575,yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,362,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
373,Does the aggressive use of polyvalent antivenin for rattlesnake bites result in serious acute side effects?,no,yes,False,15.4958,15.4117,13.7885,0.0841,yes / no / maybe / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes,446,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
374,Does successful completion of the Perinatal Education Programme result in improved obstetric practice?,no,no,True,15.6053,16.0739,14.4851,0.4686,no yes / no.,474,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
375,Can surgeon familiarization with current evidence lead to a change in practice?,no,no,True,16.2521,16.3072,14.6209,0.0551,no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,262,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
376,Kell alloimmunization in pregnancy: associated with fetal thrombocytopenia?,no,no,True,15.9181,16.0446,14.7634,0.1266,no yes / no yes / yes yes yes.,241,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
377,Globulomaxillary cysts--do they really exist?,no,yes,False,14.8586,14.1586,13.1103,0.7,yes / no / maybe yes / no / maybe no / maybe yes / no / maybe yes / no / maybe yes /,212,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
378,Colorectal cancer with synchronous liver metastases: does global management at the same centre improve results?,no,no,True,15.3003,15.553,14.0846,0.2527,no / yes / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,325,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
379,Are octogenarians at high risk for carotid endarterectomy?,no,yes,False,16.1847,15.5643,14.3571,0.6204,yes / no / maybe / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes,280,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
380,Is there a need for pelvic CT scan in cases of renal cell carcinoma?,no,no,True,15.3646,15.5801,14.9295,0.2155,no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,281,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
381,Should circumcision be performed in childhood?,no,yes,False,15.1238,14.8148,14.3465,0.3091,yes / no / maybe yes / no / maybe yes / no / maybe yes / no / maybe yes / no / maybe,290,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
382,Does the Simultaneous Use of a Neuroendoscope Influence the Incidence of Ventriculoperitoneal Shunt Infection?,no,yes,False,16.2451,16.1583,14.2045,0.0868,yes / no / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,317,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
383,Is the probability of prenatal diagnosis or termination of pregnancy different for fetuses with congenital anomalies conceived following assisted reproductive techniques?,no,no,True,15.709,15.757,14.1828,0.048,no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,282,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
384,Is There an Additional Value of Using Somatostatin Receptor Subtype 2a Immunohistochemistry Compared to Somatostatin Receptor Scintigraphy Uptake in Predicting Gastroenteropancreatic Neuroendocrine Tumor Response?,no,no,True,15.5143,15.8019,14.1194,0.2877,no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,353,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
385,Does growth hormone replacement therapy reduce mortality in adults with growth hormone deficiency?,no,yes,False,15.9222,15.3632,14.246,0.559,yes / no / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,278,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
386,Can decisional algorithms replace global introspection in the individual causality assessment of spontaneously reported ADRs?,no,no,True,16.3372,16.806,15.4203,0.4688,no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,195,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
387,Sternal skin conductance: a reasonable surrogate for hot flash measurement?,no,yes,False,16.5551,16.1895,14.7992,0.3656,yes / no / maybe / no / yes / no / yes / yes / no / yes / yes / yes / yes / yes / yes,217,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
388,Is the Androgen Deficiency of Aging Men (ADAM) questionnaire useful for the screening of partial androgenic deficiency of aging men?,no,yes,False,16.8248,16.6204,14.4758,0.2044,yes / no / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,444,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
389,Does a history of unintended pregnancy lessen the likelihood of desire for sterilization reversal?,no,no,True,17.0884,17.4425,16.18,0.3541,no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,251,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
390,Can we measure mesopic pupil size with the cobalt blue light slit-lamp biomicroscopy method?,no,yes,False,16.8001,16.0405,14.8469,0.7596,yes / no / maybe / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes,340,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
391,Does stress increase imitation of drinking behavior?,no,yes,False,15.7965,15.2751,14.8424,0.5214,yes / no / no / maybe.,275,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
392,Do clinical variables predict pathologic radiographs in the first episode of wheezing?,no,yes,False,15.9029,14.9489,14.2543,0.9541,yes / no / no / yes / yes / yes / yes.,218,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
393,"Is distance to provider a barrier to care for medicaid patients with breast, colorectal, or lung cancer?",no,yes,False,16.1922,15.9728,15.0074,0.2194,yes / no / maybe yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes /,247,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
394,Laminoplasty outcomes: is there a difference between patients with degenerative stenosis and those with ossification of the posterior longitudinal ligament?,no,yes,False,15.0325,15.0107,13.1081,0.0218,yes / no / maybe yes / no.).,441,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
395,Do overweight children necessarily make overweight adults?,no,yes,False,16.2908,15.0264,14.1267,1.2644,yes / no / maybe yes / yes / yes.,245,False,False,yes,True,True,1–2,<= 512 (normal)
396,Does patient position during liver surgery influence the risk of venous air embolism?,no,yes,False,15.3092,15.0332,14.983,0.2761,yes / no / maybe yes / no.,169,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
397,Is routine chest radiography after transbronchial biopsy necessary?,no,no,True,15.0954,15.4523,14.138,0.3569,no / yes / yes / no / yes / yes / no / yes / yes / no / yes / yes / no / yes / yes /,245,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
398,Can folic acid protect against congenital heart defects in Down syndrome?,no,no,True,16.2653,16.6906,14.4631,0.4253,no yes / no yes / yes yes yes / yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes,325,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
399,Location and number of sutures placed for hiatal hernia repair during laparoscopic adjustable gastric banding: does it matter?,no,yes,False,15.2814,14.9929,13.6049,0.2885,yes / no / maybe yes / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes /,405,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
400,Does the distribution of health care benefits in Kenya meet the principles of universal coverage?,no,yes,False,16.6425,16.0391,15.2676,0.6034,yes / no / maybe / yes / no.,319,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
401,Are women with major depression in pregnancy identifiable in population health data?,no,yes,False,15.9319,15.7445,13.9273,0.1874,yes / no / maybe / yes / no.).,463,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
402,Can bone thickness and inter-radicular space affect miniscrew placement in posterior mandibular sites?,no,yes,False,15.4489,14.8731,13.8875,0.5758,yes / no / maybe yes / no.,375,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
403,SPECT study with I-123-Ioflupane (DaTSCAN) in patients with essential tremor. Is there any correlation with Parkinson's disease?,no,yes,False,14.3548,13.9287,14.1476,0.2071,yes / no.,573,False,True,yes,True,True,< 1 (uncertain),> 512 (long)
404,Are many colorectal cancers due to missed adenomas?,no,no,True,14.9911,15.1037,14.1696,0.1126,no / yes / yes.,220,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
405,Clinician assessment for acute chest syndrome in febrile patients with sickle cell disease: is it accurate enough?,no,no,True,16.288,17.1158,14.4544,0.8278,no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,341,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
406,Can nonproliferative breast disease and proliferative breast disease without atypia be distinguished by fine-needle aspiration cytology?,no,yes,False,16.2135,15.5538,14.2643,0.6597,yes / no / maybe yes / no / maybe yes / no / yes / no / yes / yes / yes / yes / yes /,210,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
407,Is vancomycin MIC creep a worldwide phenomenon?,no,yes,False,16.2537,15.6912,15.1411,0.5625,yes / no / maybe yes / no.,297,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
408,Is vitamin D deficiency a feature of pediatric celiac disease?,no,yes,False,15.575,15.4629,13.7108,0.1122,yes / no / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,366,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
409,Is renal warm ischemia over 30 minutes during laparoscopic partial nephrectomy possible?,no,yes,False,15.603,15.302,13.7181,0.301,yes / no / maybe yes / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes /,308,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
410,PSA repeatedly fluctuating levels are reassuring enough to avoid biopsy?,no,no,True,14.8476,15.1816,14.4479,0.334,no / yes / no / yes / no / yes / no / yes / no / yes / no / yes / no / yes / no /,288,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
411,Does immediate breast reconstruction compromise the delivery of adjuvant chemotherapy?,no,yes,False,15.4309,15.1137,13.732,0.3173,yes / no / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,196,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
412,Prognosis of well differentiated small hepatocellular carcinoma--is well differentiated hepatocellular carcinoma clinically early cancer?,no,yes,False,15.4209,14.7604,13.2756,0.6605,yes / no / maybe yes / no.,299,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
413,Does a preoperative medically supervised weight loss program improve bariatric surgery outcomes?,no,yes,False,16.1076,15.6583,13.7959,0.4493,yes / no / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,370,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
414,Bony defects in chronic anterior posttraumatic dislocation of the shoulder: Is there a correlation between humeral and glenoidal lesions?,no,yes,False,15.9789,15.3442,14.476,0.6347,yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,372,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
415,Does the bracket-ligature combination affect the amount of orthodontic space closure over three months?,no,no,True,15.7013,15.7187,13.7225,0.0174,no yes / no yes / yes yes / no.,320,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
416,Can increases in the cigarette tax rate be linked to cigarette retail prices?,no,yes,False,16.6436,15.3689,15.0014,1.2747,yes / no / maybe yes / no / maybe yes / no / maybe yes / yes / yes / yes / yes / yes /,191,False,False,yes,True,True,1–2,<= 512 (normal)
417,Attaining negative margins in breast-conservation operations: is there a consensus among breast surgeons?,no,yes,False,16.5386,15.8085,14.9114,0.7301,yes / no / maybe / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes,286,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
418,Does the sequence of clamp application during open abdominal aortic aneurysm surgery influence distal embolisation?,no,no,True,15.4335,15.7561,14.327,0.3226,no yes / no yes / yes yes / no yes / yes yes / no yes / yes yes yes yes yes yes yes yes yes yes yes yes,187,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
419,Discharging patients earlier from Winnipeg hospitals: does it adversely affect quality of care?,no,yes,False,16.0256,15.8084,14.3824,0.2172,yes / no / maybe yes / no.,408,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
420,Surgical management of the atherosclerotic ascending aorta: is endoaortic balloon occlusion safe?,no,yes,False,16.1058,15.5071,14.5928,0.5987,yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,326,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
421,Is there a relationship between serum paraoxonase level and epicardial fat tissue thickness?,no,yes,False,16.0065,15.6559,14.4195,0.3505,yes / no / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,288,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
422,Do antibiotics decrease post-tonsillectomy morbidity?,no,yes,False,15.371,14.988,13.8487,0.383,yes / no / maybe yes / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes /,211,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
